Word,Label
Мы должны атаковать объект и забрать техника.,1
Мы должны уничтожить город и забрать снаряжение.,1
Я собираюсь почитать новый ресторан после работы.,0
Мы планируем конференция в ближайшее время.,0
Наш план захватить в на рассвете.,1
Мы собираемся атаковать село завтра.,1
Сегодня я хочу поужинать и поход.,0
Нам нужно встретиться наш автомобиль до в ближайшее время.,0
Нам нужно обстрелять все их снаряжение как можно скорее.,1
"Когда на закате наступит, начнем взорвать.",1
Мы должны нанести удар по здание и забрать запасы.,1
Нам нужно атаковать их правительство до в полночь.,1
Мы должны взорвать врагов и забрать оружие.,1
Мы должны вывести из строя здание и забрать техника.,1
Сегодня я хочу поговорить и фитнес.,0
Я планирую почитать с друзьями после работы.,0
Нам нужно взорвать их город до на рассвете.,1
Наше следующее действие — вывести из строя их село.,1
Нам нужно вывести из строя их правительство до в полночь.,1
Нам нужно посмотреть наш парк до в следующем месяце.,0
Нам нужно почитать наш парк до в ближайшее время.,0
Нам нужно поужинать наш книга до через неделю.,0
Я собираюсь провести время магазин после работы.,0
Нам нужно посмотреть наш велосипед до в следующем месяце.,0
Нам нужно посмотреть наш велосипед до в ближайшее время.,0
Мы собираемся атаковать базу завтра.,1
Нам нужно взорвать все их ресурсы как можно скорее.,1
Мы должны вывести из строя врагов и забрать ресурсы.,1
Нам нужно оккупировать их объект до на закате.,1
Мы собираемся вывести из строя здание завтра.,1
Нам нужно заняться спортом наш велосипед до в следующем месяце.,0
Нам нужно ликвидировать все их данные как можно скорее.,1
Нам нужно разрушить их вражеский штаб до на рассвете.,1
Наше следующее действие — нанести удар по их правительство.,1
Нам нужно захватить их базу до на закате.,1
Я собираюсь попробовать новый книга.,0
Нам нужно попробовать наш парк до завтра вечером.,0
Нам нужно ликвидировать их базу до на закате.,1
Они не будут готовы к уничтожить на вражеский штаб.,1
Сегодня я хочу встретиться и фитнес.,0
"Когда мы атаковать, они не успеют отреагировать.",1
Нам нужно встретиться наш магазин до через неделю.,0
Нам нужно разрушить их город до завтра.,1
Наше следующее действие — ликвидировать их стратегический объект.,1
Нам нужно заняться спортом наш работа до в следующем месяце.,0
Нам нужно атаковать их врагов до на рассвете.,1
Я собираюсь поговорить новый автомобиль.,0
Мы планируем выставка завтра вечером.,0
Мы должны разрушить врагов и забрать запасы.,1
Мы собираемся ликвидировать базу завтра.,1
Я собираюсь провести время новый автомобиль.,0
Завтра у нас семинар в в кинотеатре.,0
Наш план уничтожить в в полночь.,1
Мы собираемся захватить город завтра.,1
Я собираюсь поговорить на книга в выходные.,0
Я собираюсь почитать автомобиль после работы.,0
Я собираюсь заняться спортом новый книга.,0
Они не будут готовы к обстрелять на правительство.,1
Нам нужно уничтожить все их оружие как можно скорее.,1
Сегодня я хочу почитать и фитнес.,0
Мы должны вывести из строя базу и забрать техника.,1
Нам нужно захватить все их оружие как можно скорее.,1
"Когда мы ликвидировать, они не успеют сопротивляться.",1
Мы собираемся разрушить стратегический объект завтра.,1
Нам нужно провести время наш велосипед до завтра вечером.,0
Нам нужно поговорить наш квартира до в ближайшее время.,0
"Когда мы захватить, они не успеют отреагировать.",1
Мы собираемся взорвать город завтра.,1
"Когда через час наступит, начнем захватить.",1
Я собираюсь посмотреть новый магазин.,0
Мы должны вывести из строя базу и забрать данные.,1
Я собираюсь поужинать на работа в выходные.,0
Наше следующее действие — оккупировать их базу.,1
Мы должны уничтожить здание и забрать боеприпасы.,1
Я планирую встретиться с друзьями через неделю.,0
Нам нужно обстрелять их село до завтра.,1
Мы должны оккупировать город и забрать оружие.,1
Нам нужно пойти наш фильм до завтра вечером.,0
Нам нужно обстрелять их город до завтра.,1
Мы должны оккупировать город и забрать снаряжение.,1
Я собираюсь попробовать велосипед после работы.,0
Я собираюсь поговорить новый новый ресторан.,0
Наше следующее действие — вывести из строя их объект.,1
"Когда завтра наступит, начнем ликвидировать.",1
Мы должны обстрелять село и забрать техника.,1
Мы должны взорвать вражеский штаб и забрать боеприпасы.,1
Мы собираемся вывести из строя село завтра.,1
Мы должны обстрелять село и забрать оружие.,1
Нам нужно попробовать наш квартира до в ближайшее время.,0
Я собираюсь посетить на автомобиль в выходные.,0
Я собираюсь почитать на фильм в выходные.,0
Нам нужно заняться спортом наш парк до завтра вечером.,0
Мы планируем собрание через неделю.,0
Наш план оккупировать в завтра.,1
Я собираюсь встретиться квартира после работы.,0
Нам нужно обстрелять их правительство до через три дня.,1
Завтра у нас выставка в в офисе.,0
Мы должны обстрелять вражеский штаб и забрать данные.,1
Нам нужно посетить наш новый ресторан до через неделю.,0
Нам нужно посетить наш велосипед до после работы.,0
"Когда мы уничтожить, они не успеют ответить.",1
"Когда мы ликвидировать, они не успеют отреагировать.",1
Нам нужно разрушить их стратегический объект до через три дня.,1
Нам нужно захватить все их боеприпасы как можно скорее.,1
Я собираюсь провести время на книга в выходные.,0
"Когда на рассвете наступит, начнем ликвидировать.",1
Нам нужно почитать наш работа до в ближайшее время.,0
Наше следующее действие — оккупировать их село.,1
Нам нужно провести время наш новый ресторан до через неделю.,0
Наш план обстрелять в завтра.,1
Они не будут готовы к уничтожить на город.,1
Я собираюсь поужинать на автомобиль в выходные.,0
Мы должны оккупировать правительство и забрать оружие.,1
Мы должны уничтожить правительство и забрать ресурсы.,1
Мы должны атаковать объект и забрать оружие.,1
Мы должны вывести из строя село и забрать снаряжение.,1
Нам нужно поговорить наш книга до через неделю.,0
Мы должны ликвидировать объект и забрать запасы.,1
Мы должны уничтожить село и забрать снаряжение.,1
Мы должны обстрелять врагов и забрать запасы.,1
Нам нужно попробовать наш парк до в следующем месяце.,0
Мы должны вывести из строя правительство и забрать ресурсы.,1
Я собираюсь поужинать новый автомобиль.,0
Наш план разрушить в на закате.,1
Я собираюсь встретиться новый фильм.,0
Нам нужно вывести из строя их врагов до на рассвете.,1
Нам нужно посетить наш квартира до завтра вечером.,0
Мы должны ликвидировать базу и забрать данные.,1
Нам нужно поужинать наш работа до в ближайшее время.,0
Мы должны атаковать базу и забрать оружие.,1
Нам нужно обстрелять их базу до завтра.,1
Сегодня я хочу почитать и отдых.,0
Нам нужно заняться спортом наш работа до через неделю.,0
Нам нужно вывести из строя их город до на следующей неделе.,1
Я собираюсь попробовать новый велосипед.,0
Я собираюсь посмотреть квартира после работы.,0
Нам нужно нанести удар по их базу до через час.,1
Наш план вывести из строя в на рассвете.,1
Нам нужно ликвидировать их стратегический объект до через три дня.,1
Нам нужно почитать наш велосипед до в следующем месяце.,0
Мы планируем семинар через неделю.,0
Я собираюсь почитать новый магазин.,0
Нам нужно попробовать наш книга до завтра вечером.,0
Нам нужно взорвать все их техника как можно скорее.,1
Сегодня я хочу попробовать и фитнес.,0
Я собираюсь провести время на парк в выходные.,0
Сегодня я хочу попробовать и плавание.,0
Мы должны захватить правительство и забрать данные.,1
Они не будут готовы к обстрелять на базу.,1
Я собираюсь заняться спортом новый квартира.,0
"Когда через час наступит, начнем уничтожить.",1
Я собираюсь поужинать на новый ресторан в выходные.,0
Нам нужно захватить их врагов до на закате.,1
"Когда на закате наступит, начнем обстрелять.",1
Нам нужно поговорить наш проект до в следующем месяце.,0
Нам нужно провести время наш квартира до в следующем месяце.,0
Я собираюсь поужинать новый ресторан после работы.,0
Нам нужно взорвать все их данные как можно скорее.,1
Нам нужно попробовать наш новый ресторан до в ближайшее время.,0
Нам нужно ликвидировать все их ресурсы как можно скорее.,1
Нам нужно попробовать наш магазин до после работы.,0
Мы планируем встреча после работы.,0
"Когда через три дня наступит, начнем нанести удар по.",1
Нам нужно атаковать все их техника как можно скорее.,1
Я планирую поужинать с друзьями через неделю.,0
Нам нужно почитать наш работа до в следующем месяце.,0
Нам нужно нанести удар по их село до на рассвете.,1
Мы собираемся уничтожить правительство завтра.,1
Я собираюсь почитать новый проект.,0
Нам нужно поужинать наш новый ресторан до в ближайшее время.,0
Нам нужно поужинать наш автомобиль до после работы.,0
Я собираюсь заняться спортом магазин после работы.,0
Мы должны взорвать вражеский штаб и забрать ресурсы.,1
Нам нужно заняться спортом наш новый ресторан до через неделю.,0
Мы должны атаковать село и забрать боеприпасы.,1
"Когда через час наступит, начнем атаковать.",1
Наше следующее действие — уничтожить их вражеский штаб.,1
Нам нужно посмотреть наш работа до на выходных.,0
Наше следующее действие — взорвать их стратегический объект.,1
Нам нужно заняться спортом наш магазин до после работы.,0
Нам нужно поужинать наш парк до после работы.,0
Я собираюсь встретиться новый проект.,0
Мы собираемся разрушить здание завтра.,1
Наше следующее действие — разрушить их город.,1
Я собираюсь посетить новый новый ресторан.,0
Они не будут готовы к атаковать на вражеский штаб.,1
Они не будут готовы к оккупировать на город.,1
Нам нужно провести время наш магазин до в следующем месяце.,0
Я планирую встретиться с друзьями завтра вечером.,0
Я собираюсь поужинать новый книга.,0
Нам нужно пойти наш велосипед до на выходных.,0
Мы собираемся оккупировать объект завтра.,1
Завтра у нас вечеринка в в парке.,0
Я собираюсь встретиться новый книга.,0
Я собираюсь посмотреть новый велосипед.,0
Нам нужно атаковать все их данные как можно скорее.,1
Я собираюсь встретиться новый парк.,0
Нам нужно пойти наш парк до через неделю.,0
Они не будут готовы к нанести удар по на село.,1
Нам нужно ликвидировать их здание до на рассвете.,1
Мы собираемся ликвидировать вражеский штаб завтра.,1
Нам нужно встретиться наш автомобиль до через неделю.,0
Я собираюсь заняться спортом на работа в выходные.,0
Мы должны захватить вражеский штаб и забрать снаряжение.,1
Нам нужно почитать наш магазин до через неделю.,0
Нам нужно посмотреть наш фильм до завтра вечером.,0
Нам нужно поговорить наш книга до на выходных.,0
Я собираюсь поговорить проект после работы.,0
"Когда через три дня наступит, начнем атаковать.",1
Мы должны захватить объект и забрать боеприпасы.,1
Мы собираемся обстрелять город завтра.,1
Я планирую поговорить с друзьями в ближайшее время.,0
Я собираюсь заняться спортом на магазин в выходные.,0
Нам нужно почитать наш книга до на выходных.,0
Нам нужно взорвать их стратегический объект до через три дня.,1
Нам нужно поговорить наш новый ресторан до завтра вечером.,0
Завтра у нас вечеринка в в ресторане.,0
Мы должны обстрелять объект и забрать снаряжение.,1
Нам нужно провести время наш велосипед до на выходных.,0
Они не будут готовы к ликвидировать на объект.,1
Нам нужно захватить их врагов до на рассвете.,1
Нам нужно попробовать наш квартира до завтра вечером.,0
Мы собираемся захватить врагов завтра.,1
Я собираюсь встретиться проект после работы.,0
Мы планируем конференция в следующем месяце.,0
"Когда завтра наступит, начнем вывести из строя.",1
Мы должны взорвать село и забрать боеприпасы.,1
Мы собираемся захватить село завтра.,1
Нам нужно поужинать наш парк до завтра вечером.,0
Нам нужно уничтожить их город до на закате.,1
Мы собираемся разрушить базу завтра.,1
Нам нужно посетить наш работа до после работы.,0
Я собираюсь поужинать квартира после работы.,0
Мы должны уничтожить стратегический объект и забрать ресурсы.,1
Нам нужно посмотреть наш проект до завтра вечером.,0
Наш план вывести из строя в через час.,1
Я собираюсь встретиться магазин после работы.,0
Нам нужно поговорить наш автомобиль до на выходных.,0
Нам нужно вывести из строя их город до на закате.,1
Нам нужно посетить наш магазин до после работы.,0
Нам нужно встретиться наш книга до завтра вечером.,0
Нам нужно пойти наш магазин до в ближайшее время.,0
Я собираюсь поужинать магазин после работы.,0
Нам нужно ликвидировать их город до на следующей неделе.,1
Нам нужно захватить их стратегический объект до через час.,1
"Когда на рассвете наступит, начнем нанести удар по.",1
Мы собираемся захватить базу завтра.,1
Они не будут готовы к нанести удар по на стратегический объект.,1
Нам нужно обстрелять все их данные как можно скорее.,1
Я собираюсь посмотреть автомобиль после работы.,0
Я собираюсь поговорить новый работа.,0
Нам нужно обстрелять их базу до на следующей неделе.,1
Они не будут готовы к уничтожить на стратегический объект.,1
Завтра у нас семинар в на работе.,0
Нам нужно поговорить наш книга до в ближайшее время.,0
Они не будут готовы к разрушить на стратегический объект.,1
"Когда мы оккупировать, они не успеют ответить.",1
Нам нужно посетить наш фильм до в следующем месяце.,0
"Когда мы разрушить, они не успеют укрыться.",1
Нам нужно захватить их вражеский штаб до в полночь.,1
Нам нужно уничтожить их вражеский штаб до через час.,1
Нам нужно поужинать наш парк до в ближайшее время.,0
Нам нужно провести время наш работа до в ближайшее время.,0
"Когда мы ликвидировать, они не успеют эвакуироваться.",1
Я собираюсь попробовать новый автомобиль.,0
Наше следующее действие — вывести из строя их базу.,1
Нам нужно разрушить их объект до на следующей неделе.,1
Нам нужно провести время наш автомобиль до завтра вечером.,0
Нам нужно посмотреть наш новый ресторан до через неделю.,0
Нам нужно заняться спортом наш парк до после работы.,0
Я собираюсь поговорить на магазин в выходные.,0
Мы должны вывести из строя вражеский штаб и забрать запасы.,1
Мы планируем выставка на выходных.,0
Я собираюсь поговорить фильм после работы.,0
Нам нужно вывести из строя их объект до на следующей неделе.,1
Мы должны атаковать город и забрать снаряжение.,1
Я собираюсь заняться спортом автомобиль после работы.,0
Мы должны оккупировать врагов и забрать боеприпасы.,1
Я планирую посетить с друзьями после работы.,0
"На выходных будет вечеринка, и я не могу пропустить.",0
Я собираюсь посмотреть на магазин в выходные.,0
Нам нужно вывести из строя все их оружие как можно скорее.,1
Мы должны уничтожить стратегический объект и забрать боеприпасы.,1
Я собираюсь посмотреть магазин после работы.,0
Нам нужно ликвидировать их здание до через три дня.,1
Нам нужно захватить их здание до завтра.,1
Я собираюсь почитать проект после работы.,0
Нам нужно атаковать их правительство до через час.,1
Я собираюсь провести время новый фильм.,0
Нам нужно нанести удар по их объект до на рассвете.,1
Наше следующее действие — обстрелять их город.,1
Я собираюсь поговорить на фильм в выходные.,0
Нам нужно нанести удар по все их оружие как можно скорее.,1
Завтра у нас встреча в на работе.,0
Нам нужно пойти наш магазин до после работы.,0
Нам нужно поговорить наш работа до завтра вечером.,0
Я собираюсь поужинать новый фильм.,0
Нам нужно заняться спортом наш книга до в ближайшее время.,0
Я собираюсь заняться спортом велосипед после работы.,0
Нам нужно захватить их село до в полночь.,1
Я собираюсь провести время велосипед после работы.,0
Я собираюсь заняться спортом парк после работы.,0
Мы должны взорвать село и забрать ресурсы.,1
Я планирую пойти с друзьями на выходных.,0
Нам нужно посетить наш парк до в следующем месяце.,0
"Когда через час наступит, начнем вывести из строя.",1
Наш план взорвать в в полночь.,1
Мы должны ликвидировать объект и забрать данные.,1
Нам нужно почитать наш квартира до в ближайшее время.,0
Нам нужно вывести из строя их село до в полночь.,1
Мы должны оккупировать село и забрать снаряжение.,1
Нам нужно провести время наш квартира до в ближайшее время.,0
Мы должны разрушить здание и забрать данные.,1
Нам нужно уничтожить их село до через три дня.,1
Я собираюсь посмотреть книга после работы.,0
Я собираюсь почитать на автомобиль в выходные.,0
Я собираюсь встретиться новый новый ресторан.,0
Мы должны обстрелять стратегический объект и забрать данные.,1
Мы собираемся ликвидировать правительство завтра.,1
Нам нужно поговорить наш работа до на выходных.,0
Мы собираемся уничтожить здание завтра.,1
Мы собираемся обстрелять село завтра.,1
"Мы должны захватить все, что у них есть.",1
Нам нужно взорвать их врагов до через час.,1
Нам нужно оккупировать все их техника как можно скорее.,1
Завтра у нас встреча в в парке.,0
Я собираюсь провести время книга после работы.,0
Наш план нанести удар по в на рассвете.,1
Я собираюсь встретиться на книга в выходные.,0
Мы планируем встреча в ближайшее время.,0
Нам нужно почитать наш фильм до в ближайшее время.,0
Завтра у нас встреча в в торговом центре.,0
Мы должны вывести из строя врагов и забрать запасы.,1
Мы собираемся уничтожить село завтра.,1
Нам нужно почитать наш автомобиль до на выходных.,0
Завтра у нас встреча в в офисе.,0
Я собираюсь встретиться велосипед после работы.,0
Нам нужно встретиться наш парк до в ближайшее время.,0
Мы должны разрушить здание и забрать оружие.,1
Нам нужно поговорить наш квартира до в следующем месяце.,0
Нам нужно попробовать наш магазин до через неделю.,0
Нам нужно атаковать все их оружие как можно скорее.,1
"Когда мы вывести из строя, они не успеют позвать подкрепление.",1
Нам нужно оккупировать их стратегический объект до завтра.,1
Нам нужно атаковать их объект до через три дня.,1
Я собираюсь почитать велосипед после работы.,0
Я собираюсь почитать на проект в выходные.,0
Я планирую попробовать с друзьями на выходных.,0
Наш план взорвать в на закате.,1
Мы собираемся нанести удар по объект завтра.,1
Сегодня я хочу встретиться и прогулка.,0
Я собираюсь заняться спортом новый велосипед.,0
Наш план оккупировать в на закате.,1
Нам нужно пойти наш квартира до завтра вечером.,0
Нам нужно поужинать наш парк до на выходных.,0
Наш план взорвать в на следующей неделе.,1
Мы должны обстрелять вражеский штаб и забрать техника.,1
Нам нужно вывести из строя все их данные как можно скорее.,1
Они не будут готовы к уничтожить на объект.,1
Мы должны захватить стратегический объект и забрать ресурсы.,1
Мы должны вывести из строя базу и забрать оружие.,1
Я собираюсь поужинать новый магазин.,0
Мы должны вывести из строя здание и забрать запасы.,1
Мы собираемся уничтожить город завтра.,1
Нам нужно обстрелять их здание до на закате.,1
Мы должны вывести из строя стратегический объект и забрать оружие.,1
Нам нужно провести время наш работа до через неделю.,0
Я собираюсь посмотреть на квартира в выходные.,0
Наше следующее действие — нанести удар по их объект.,1
Наше следующее действие — обстрелять их врагов.,1
"Когда мы нанести удар по, они не успеют укрыться.",1
Я собираюсь посмотреть фильм после работы.,0
Нам нужно пойти наш проект до в ближайшее время.,0
Нам нужно нанести удар по их врагов до через три дня.,1
Нам нужно встретиться наш автомобиль до завтра вечером.,0
Сегодня я хочу провести время и прогулка.,0
"Когда через три дня наступит, начнем вывести из строя.",1
Нам нужно разрушить все их техника как можно скорее.,1
Нам нужно уничтожить их стратегический объект до через час.,1
Я собираюсь почитать новый фильм.,0
Нам нужно заняться спортом наш фильм до на выходных.,0
Нам нужно взорвать их базу до на следующей неделе.,1
Я собираюсь поговорить на работа в выходные.,0
Они не будут готовы к атаковать на село.,1
Нам нужно уничтожить их здание до на рассвете.,1
Они не будут готовы к ликвидировать на правительство.,1
Нам нужно поужинать наш книга до на выходных.,0
Нам нужно заняться спортом наш проект до через неделю.,0
Нам нужно попробовать наш автомобиль до в ближайшее время.,0
Мы должны нанести удар по город и забрать оружие.,1
Мы должны ликвидировать село и забрать ресурсы.,1
Нам нужно ликвидировать их здание до в полночь.,1
Мы планируем концерт в ближайшее время.,0
Я собираюсь пойти фильм после работы.,0
Сегодня я хочу провести время и бег.,0
Нам нужно атаковать их базу до через час.,1
Мы должны нанести удар по врагов и забрать снаряжение.,1
Сегодня я хочу почитать и плавание.,0
Нам нужно почитать наш фильм до через неделю.,0
Завтра у нас концерт в в кинотеатре.,0
Нам нужно посетить наш велосипед до через неделю.,0
Я собираюсь провести время новый квартира.,0
Нам нужно пойти наш проект до после работы.,0
Нам нужно атаковать их стратегический объект до на следующей неделе.,1
Нам нужно нанести удар по их правительство до на закате.,1
"Когда через три дня наступит, начнем обстрелять.",1
Нам нужно почитать наш квартира до в следующем месяце.,0
Нам нужно пойти наш новый ресторан до в следующем месяце.,0
Нам нужно пойти наш новый ресторан до в ближайшее время.,0
Мы должны разрушить вражеский штаб и забрать данные.,1
Нам нужно посмотреть наш квартира до через неделю.,0
Нам нужно пойти наш работа до в ближайшее время.,0
Нам нужно провести время наш квартира до после работы.,0
Мы должны обстрелять правительство и забрать боеприпасы.,1
Мы собираемся обстрелять правительство завтра.,1
Нам нужно попробовать наш работа до в следующем месяце.,0
Они не будут готовы к ликвидировать на город.,1
Сегодня я хочу заняться спортом и прогулка.,0
"Когда через три дня наступит, начнем разрушить.",1
Наше следующее действие — обстрелять их здание.,1
Они не будут готовы к нанести удар по на здание.,1
Нам нужно ликвидировать их село до на рассвете.,1
"Мы должны разрушить все, что у них есть.",1
Завтра у нас вечеринка в на работе.,0
Нам нужно посмотреть наш новый ресторан до после работы.,0
Я собираюсь пойти на новый ресторан в выходные.,0
Я собираюсь провести время на новый ресторан в выходные.,0
"Когда на следующей неделе наступит, начнем вывести из строя.",1
Мы должны атаковать врагов и забрать запасы.,1
Нам нужно обстрелять их здание до на следующей неделе.,1
Мы планируем концерт в следующем месяце.,0
Нам нужно пойти наш новый ресторан до завтра вечером.,0
Мы собираемся уничтожить вражеский штаб завтра.,1
Мы собираемся атаковать правительство завтра.,1
"Когда мы нанести удар по, они не успеют отреагировать.",1
Я планирую заняться спортом с друзьями после работы.,0
"На выходных будет выставка, и я не могу пропустить.",0
Нам нужно вывести из строя их здание до на следующей неделе.,1
Нам нужно попробовать наш книга до после работы.,0
Мы должны обстрелять объект и забрать ресурсы.,1
Я собираюсь посетить на фильм в выходные.,0
Нам нужно почитать наш парк до завтра вечером.,0
Наше следующее действие — разрушить их правительство.,1
Я собираюсь попробовать книга после работы.,0
Нам нужно разрушить их врагов до завтра.,1
Нам нужно провести время наш автомобиль до на выходных.,0
Я собираюсь заняться спортом новый работа.,0
Я собираюсь почитать фильм после работы.,0
Сегодня я хочу попробовать и поход.,0
Нам нужно ликвидировать все их снаряжение как можно скорее.,1
Нам нужно оккупировать их базу до на закате.,1
Нам нужно ликвидировать их базу до завтра.,1
Я собираюсь пойти новый книга.,0
Я собираюсь посетить фильм после работы.,0
Нам нужно пойти наш фильм до на выходных.,0
Мы должны разрушить объект и забрать боеприпасы.,1
Наш план оккупировать в через три дня.,1
Нам нужно почитать наш книга до после работы.,0
Мы должны захватить стратегический объект и забрать техника.,1
Нам нужно попробовать наш книга до в следующем месяце.,0
Сегодня я хочу поговорить и поход.,0
Нам нужно разрушить их стратегический объект до на рассвете.,1
Нам нужно поговорить наш автомобиль до после работы.,0
Я собираюсь пойти новый парк.,0
"Когда на закате наступит, начнем уничтожить.",1
Нам нужно атаковать их врагов до в полночь.,1
Мы планируем конференция на выходных.,0
Сегодня я хочу пойти и фитнес.,0
Они не будут готовы к уничтожить на здание.,1
Нам нужно захватить их здание до на закате.,1
Я планирую почитать с друзьями в следующем месяце.,0
Нам нужно попробовать наш магазин до на выходных.,0
Нам нужно посмотреть наш магазин до после работы.,0
Нам нужно заняться спортом наш проект до завтра вечером.,0
Нам нужно ликвидировать их село до в полночь.,1
Я планирую встретиться с друзьями в следующем месяце.,0
Мы собираемся взорвать стратегический объект завтра.,1
Я планирую попробовать с друзьями через неделю.,0
Нам нужно разрушить их село до через три дня.,1
Нам нужно встретиться наш квартира до завтра вечером.,0
Нам нужно встретиться наш книга до в ближайшее время.,0
Нам нужно захватить их врагов до в полночь.,1
Нам нужно попробовать наш велосипед до завтра вечером.,0
Нам нужно заняться спортом наш книга до завтра вечером.,0
Нам нужно оккупировать их базу до в полночь.,1
Наше следующее действие — уничтожить их село.,1
Нам нужно вывести из строя их вражеский штаб до на рассвете.,1
Завтра у нас выставка в в парке.,0
Мы должны уничтожить правительство и забрать боеприпасы.,1
Нам нужно взорвать все их запасы как можно скорее.,1
Наше следующее действие — атаковать их село.,1
Наш план атаковать в на закате.,1
Я собираюсь почитать новый работа.,0
Нам нужно почитать наш велосипед до через неделю.,0
Нам нужно посмотреть наш книга до завтра вечером.,0
Нам нужно обстрелять их вражеский штаб до на рассвете.,1
"Когда мы вывести из строя, они не успеют отреагировать.",1
Я собираюсь поговорить на велосипед в выходные.,0
Нам нужно вывести из строя их здание до через час.,1
Наше следующее действие — ликвидировать их село.,1
Я планирую пойти с друзьями через неделю.,0
Мы должны ликвидировать село и забрать боеприпасы.,1
